,FIN Number,Fleet Type,DEFECT_TYPE,DUE_DATE,MAN_HOURS_VALUE
22208,5817.0,F-630,S,2022-08-13 03:04:00,9.0
22209,7552.0,F-231,S,2022-08-20 03:04:00,1.6
22210,4685.0,F-231,S,2022-11-19 03:04:00,2.2
22211,6664.0,F-630,S,2022-09-30 03:04:00,7.2
22212,3208.0,F-630,S,2022-09-30 03:04:00,10.9
22213,4715.0,F-231,S,2022-10-07 03:04:00,1.4000000000000001
22214,3728.0,F-231,S,2022-12-17 03:04:00,0.6000000000000001
22215,4842.0,F-630,S,2022-09-01 03:04:00,4.7
22216,6615.0,F-231,S,2022-11-06 03:04:00,5.2
22217,4848.0,F-630,S,2022-08-16 03:04:00,1.8
22218,6580.0,F-231,S,2022-08-08 03:04:00,5.0
22219,4180.0,F-630,S,2022-12-19 03:04:00,2.4000000000000004
22220,2808.0,F-231,S,2022-08-08 03:04:00,0.30000000000000004
22221,2409.0,F-630,S,2022-11-13 03:04:00,5.2
22222,5971.0,F-630,S,2023-01-04 03:04:00,4.6000000000000005
22223,4675.0,F-231,S,2023-01-21 03:04:00,1.4000000000000001
22224,2409.0,F-630,S,2022-09-03 03:04:00,4.1000000000000005
22225,7576.0,F-231,S,2022-08-05 03:04:00,8.4
22226,3360.0,F-630,S,2022-08-13 03:04:00,1.1
22227,4675.0,F-231,S,2022-09-18 03:04:00,7.9
22228,6816.0,F-630,S,2022-11-15 03:04:00,2.2
22229,7552.0,F-231,S,2022-08-10 03:04:00,0.9
22230,6664.0,F-630,S,2022-08-14 03:04:00,0.0
22231,4848.0,F-630,S,2022-10-11 03:04:00,10.4
22232,4675.0,F-231,S,2022-08-09 03:04:00,0.30000000000000004
22233,2802.0,F-231,S,2022-08-06 03:04:00,3.5
22234,6615.0,F-231,S,2022-08-08 03:04:00,0.5
22235,3336.0,F-630,S,2023-01-06 03:04:00,0.7000000000000001
22236,3336.0,F-630,S,2023-01-06 03:04:00,1.7000000000000002
22237,6800.0,F-630,S,2022-08-14 03:04:00,6.4
22238,4842.0,F-630,S,2022-12-13 03:04:00,3.2
22239,6580.0,F-231,S,2022-08-08 03:04:00,4.7
22240,3380.0,F-630,S,2022-08-29 03:04:00,1.8
22241,3724.0,F-231,S,2022-09-28 03:04:00,0.1
22242,4824.0,F-630,S,2022-08-31 03:04:00,7.9
22243,3336.0,F-630,S,2023-01-06 03:04:00,1.0
22244,4180.0,F-630,S,2023-01-11 03:04:00,0.8
22245,4240.0,F-630,S,2022-09-27 03:04:00,3.4000000000000004
22246,3724.0,F-231,S,2022-08-09 03:04:00,1.8
22247,4848.0,F-630,S,2023-01-18 03:04:00,7.6000000000000005
22248,4842.0,F-630,S,2022-08-24 03:04:00,1.2000000000000002
22249,4842.0,F-630,S,2022-10-17 03:04:00,5.800000000000001
22250,2409.0,F-630,S,2022-08-10 03:04:00,1.5
22251,3360.0,F-630,S,2023-01-25 03:04:00,0.6000000000000001
22252,3724.0,F-231,S,2022-08-10 03:04:00,2.4000000000000004
22253,4245.0,F-630,S,2022-09-29 03:04:00,7.6000000000000005
22254,2577.0,F-630,S,2023-01-18 03:04:00,0.8
22255,4690.0,F-231,S,2022-08-09 03:04:00,5.9
22256,4690.0,F-231,S,2022-09-23 03:04:00,0.2
22257,4675.0,F-231,S,2022-08-09 03:04:00,13.100000000000001
22258,5922.0,F-630,S,2022-08-09 03:04:00,0.30000000000000004
22259,4715.0,F-231,S,2022-09-25 03:04:00,1.0
22260,4270.0,F-630,S,2022-08-31 03:04:00,6.1000000000000005
22261,4675.0,F-231,S,2022-08-14 03:04:00,0.8
22262,2802.0,F-231,S,2022-12-22 03:04:00,2.2
22263,7576.0,F-231,S,2023-01-13 03:04:00,0.9
22264,2802.0,F-231,S,2022-09-10 03:04:00,0.8
22265,6800.0,F-630,S,2022-09-23 03:04:00,1.5
22266,4842.0,F-630,S,2022-08-24 03:04:00,0.30000000000000004
22267,2409.0,F-630,S,2022-09-21 03:04:00,1.1
22268,3728.0,F-231,S,2022-09-14 03:04:00,1.4000000000000001
22269,4824.0,F-630,S,2022-11-08 03:04:00,0.8
22270,5866.0,F-630,S,2022-09-25 03:04:00,1.3
22271,4255.0,F-630,S,2022-08-11 03:04:00,0.2
22272,2817.0,F-231,S,2022-08-05 03:04:00,0.30000000000000004
22273,3764.0,F-231,S,2022-08-06 03:04:00,2.5
22274,5866.0,F-630,S,2022-12-09 03:04:00,1.4000000000000001
22275,3360.0,F-630,S,2023-01-25 03:04:00,1.5
22276,4665.0,F-231,S,2022-10-04 03:04:00,5.6000000000000005
22277,4270.0,F-630,S,2022-08-12 03:04:00,1.3
22278,6752.0,F-630,S,2023-01-13 03:04:00,0.30000000000000004
22279,3388.0,F-630,S,2022-08-26 03:04:00,0.6000000000000001
22280,6664.0,F-630,S,2022-08-17 03:04:00,5.6000000000000005
22281,2577.0,F-630,S,2023-01-18 03:04:00,0.8
22282,3728.0,F-231,S,2022-08-07 03:04:00,9.3
22283,4270.0,F-630,S,2022-08-12 03:04:00,2.5
22284,4285.0,F-630,S,2022-09-18 03:04:00,3.4000000000000004
22285,3208.0,F-630,S,2022-09-05 03:04:00,0.7000000000000001
22286,5866.0,F-630,S,2022-08-13 03:04:00,1.5
22287,5136.0,F-630,S,2022-09-22 03:04:00,7.1000000000000005
22288,3724.0,F-231,S,2022-08-09 03:04:00,7.800000000000001
22289,4842.0,F-630,S,2022-10-14 03:04:00,7.6000000000000005
22290,5136.0,F-630,S,2023-01-29 03:04:00,6.9
22291,6816.0,F-630,S,2023-01-19 03:04:00,17.3
22292,2808.0,F-231,S,2022-08-08 03:04:00,0.9
22293,3724.0,F-231,S,2023-01-21 03:04:00,8.9
22294,4285.0,F-630,S,2022-10-03 03:04:00,0.4
22295,4690.0,F-231,S,2022-09-23 03:04:00,0.8
22296,4710.0,F-231,S,2022-10-08 03:04:00,2.9000000000000004
22297,4285.0,F-630,S,2022-08-28 03:04:00,3.2
22298,5922.0,F-630,S,2022-09-18 03:04:00,1.8
22299,9984.0,F-630,S,2023-01-10 03:04:00,5.4
22300,4180.0,F-630,S,2022-09-21 03:04:00,5.800000000000001
22301,3764.0,F-231,S,2022-09-28 03:04:00,7.0
22302,6580.0,F-231,S,2023-01-23 03:04:00,0.7000000000000001
22303,4842.0,F-630,S,2022-08-24 03:04:00,0.1
22304,4842.0,F-630,S,2022-08-24 03:04:00,3.4000000000000004
22305,4842.0,F-630,S,2022-12-04 03:04:00,0.9
22306,4685.0,F-231,S,2022-09-20 03:04:00,1.6
22307,4240.0,F-630,S,2022-09-18 03:04:00,0.4
22308,4255.0,F-630,S,2023-01-02 03:04:00,3.1
22309,6580.0,F-231,S,2022-10-02 03:04:00,1.1
22310,4842.0,F-630,S,2022-09-19 03:04:00,1.2000000000000002
22311,6664.0,F-630,S,2022-12-24 03:04:00,5.1000000000000005
22312,6744.0,F-630,S,2022-08-26 03:04:00,0.5
22313,3728.0,F-231,S,2023-01-25 03:04:00,0.6000000000000001
22314,4245.0,F-630,S,2022-12-28 03:04:00,3.2
22315,3724.0,F-231,S,2022-08-09 03:04:00,0.5
22316,5922.0,F-630,S,2023-01-20 03:04:00,2.3000000000000003
22317,3728.0,F-231,S,2022-08-07 03:04:00,7.5
22318,4180.0,F-630,S,2022-12-19 03:04:00,0.1
22319,3724.0,F-231,S,2022-08-31 03:04:00,2.4000000000000004
22320,6800.0,F-630,S,2022-09-30 03:04:00,0.5
22321,2577.0,F-630,S,2023-01-18 03:04:00,1.6
22322,4842.0,F-630,S,2022-09-10 03:04:00,0.7000000000000001
22323,7576.0,F-231,S,2022-08-05 03:04:00,6.7
22324,3388.0,F-630,S,2023-01-01 03:04:00,3.3000000000000003
22325,4690.0,F-231,S,2022-10-24 03:04:00,3.7
22326,3724.0,F-231,S,2022-11-08 03:04:00,2.8000000000000003
22327,4285.0,F-630,S,2022-08-09 03:04:00,1.6
22328,4690.0,F-231,S,2022-10-24 03:04:00,1.0
22329,7552.0,F-231,S,2022-08-10 03:04:00,3.2
22330,3728.0,F-231,S,2022-10-18 03:04:00,5.5
22331,4285.0,F-630,S,2022-08-09 03:04:00,7.6000000000000005
22332,5010.0,F-630,S,2023-01-12 03:04:00,6.300000000000001
22333,6800.0,F-630,S,2022-12-14 03:04:00,3.2
22334,4842.0,F-630,S,2022-09-16 03:04:00,6.1000000000000005
22335,2517.0,F-630,S,2022-09-21 03:04:00,22.400000000000002
22336,3204.0,F-630,S,2022-11-15 03:04:00,0.4
22337,4690.0,F-231,S,2022-09-01 03:04:00,0.9
22338,4690.0,F-231,S,2022-10-13 03:04:00,2.0
22339,3724.0,F-231,S,2022-09-22 03:04:00,5.0
22340,3388.0,F-630,S,2022-12-05 03:04:00,0.9
22341,5136.0,F-630,S,2023-01-29 03:04:00,4.4
22342,3728.0,F-231,S,2022-08-07 03:04:00,3.1
22343,5971.0,F-630,S,2023-01-04 03:04:00,1.7000000000000002
22344,3724.0,F-231,S,2022-08-09 03:04:00,0.1
22345,7552.0,F-231,S,2022-08-07 03:04:00,0.5
22346,4685.0,F-231,S,2022-08-08 03:04:00,8.700000000000001
22347,3724.0,F-231,S,2023-01-03 03:04:00,1.1
22348,3764.0,F-231,S,2022-08-06 03:04:00,2.6
22349,4710.0,F-231,S,2022-09-17 03:04:00,1.2000000000000002
22350,4665.0,F-231,S,2022-08-05 03:04:00,1.1
22351,4665.0,F-231,S,2022-08-05 03:04:00,1.3
22352,6580.0,F-231,S,2022-09-26 03:04:00,1.3
22353,4848.0,F-630,S,2022-09-30 03:04:00,2.8000000000000003
22354,4715.0,F-231,S,2022-10-24 03:04:00,3.5
22355,6816.0,F-630,S,2022-08-14 03:04:00,0.5
22356,4245.0,F-630,S,2022-12-28 03:04:00,4.1000000000000005
22357,6664.0,F-630,S,2022-09-02 03:04:00,3.3000000000000003
22358,7552.0,F-231,S,2022-08-07 03:04:00,3.4000000000000004
22359,3380.0,F-630,S,2022-09-27 03:04:00,4.4
22360,4690.0,F-231,S,2022-10-13 03:04:00,3.8000000000000003
22361,6816.0,F-630,S,2023-01-19 03:04:00,4.800000000000001
22362,2802.0,F-231,S,2022-09-05 03:04:00,7.4
22363,6664.0,F-630,S,2022-08-30 03:04:00,2.3000000000000003
22364,3724.0,F-231,S,2022-10-23 03:04:00,1.1
22365,4685.0,F-231,S,2022-09-18 03:04:00,3.4000000000000004
22366,5866.0,F-630,S,2022-08-09 03:04:00,0.0
22367,2817.0,F-231,S,2022-09-12 03:04:00,5.9
22368,5136.0,F-630,S,2023-01-29 03:04:00,5.6000000000000005
22369,6615.0,F-231,S,2022-08-08 03:04:00,3.4000000000000004
22370,4824.0,F-630,S,2022-09-25 03:04:00,6.800000000000001
22371,3728.0,F-231,S,2022-08-10 03:04:00,1.3
22372,3724.0,F-231,S,2022-10-23 03:04:00,3.2
22373,9984.0,F-630,S,2022-08-11 03:04:00,1.8
22374,4665.0,F-231,S,2022-10-04 03:04:00,13.0
22375,4848.0,F-630,S,2022-09-17 03:04:00,3.8000000000000003
22376,7552.0,F-231,S,2022-11-01 03:04:00,1.3
22377,6664.0,F-630,S,2022-08-14 03:04:00,3.3000000000000003
22378,4180.0,F-630,S,2023-01-11 03:04:00,0.4
22379,6615.0,F-231,S,2022-08-21 03:04:00,2.3000000000000003
22380,6800.0,F-630,S,2022-08-14 03:04:00,4.1000000000000005
22381,7576.0,F-231,S,2022-08-05 03:04:00,1.0
22382,4715.0,F-231,S,2022-08-07 03:04:00,5.1000000000000005
22383,3388.0,F-630,S,2022-09-23 03:04:00,1.2000000000000002
22384,2802.0,F-231,S,2022-10-29 03:04:00,3.9000000000000004
22385,2409.0,F-630,S,2022-11-13 03:04:00,1.8
22386,4675.0,F-231,S,2022-08-06 03:04:00,0.5
22387,4685.0,F-231,S,2022-08-21 03:04:00,0.30000000000000004
22388,3724.0,F-231,S,2022-08-10 03:04:00,6.2
22389,5010.0,F-630,S,2022-08-23 03:04:00,4.9
22390,3728.0,F-231,S,2023-01-25 03:04:00,9.3
22391,7576.0,F-231,S,2022-08-05 03:04:00,0.4
22392,4842.0,F-630,S,2022-12-13 03:04:00,2.7
22393,6816.0,F-630,S,2023-01-19 03:04:00,7.5
22394,7576.0,F-231,S,2023-01-14 03:04:00,2.7
22395,6615.0,F-231,S,2022-11-06 03:04:00,3.1
22396,6800.0,F-630,S,2022-11-14 03:04:00,9.0
22397,6816.0,F-630,S,2022-08-14 03:04:00,1.0
22398,3208.0,F-630,S,2022-08-15 03:04:00,2.5
22399,3724.0,F-231,S,2022-08-09 03:04:00,0.5
22400,4270.0,F-630,S,2022-08-12 03:04:00,0.2
22401,6800.0,F-630,S,2022-10-03 03:04:00,0.4
22402,4665.0,F-231,S,2022-10-10 03:04:00,2.6
22403,4842.0,F-630,S,2022-09-01 03:04:00,2.3000000000000003
22404,5010.0,F-630,S,2022-08-04 03:04:00,1.8
22405,6615.0,F-231,S,2022-08-08 03:04:00,0.2
22406,7552.0,F-231,S,2022-08-07 03:04:00,0.2
22407,5866.0,F-630,S,2022-11-10 03:04:00,1.5
22408,4842.0,F-630,S,2022-08-24 03:04:00,1.5
22409,9984.0,F-630,S,2023-01-10 03:04:00,3.6
22410,6696.0,F-630,S,2022-08-27 03:04:00,15.0
22411,3204.0,F-630,S,2022-11-15 03:04:00,4.0
22412,6864.0,F-630,S,2022-12-23 03:04:00,0.4
22413,2409.0,F-630,S,2023-01-28 03:04:00,3.1
22414,7576.0,F-231,S,2022-08-05 03:04:00,3.7
22415,4270.0,F-630,S,2022-08-12 03:04:00,1.5
22416,6580.0,F-231,S,2022-09-26 03:04:00,5.0
22417,2577.0,F-630,S,2022-08-06 03:04:00,7.7
22418,3724.0,F-231,S,2022-08-11 03:04:00,0.4
22419,2808.0,F-231,S,2022-10-19 03:04:00,0.7000000000000001
22420,2409.0,F-630,S,2023-01-28 03:04:00,1.3
22421,6696.0,F-630,S,2022-08-08 03:04:00,1.7000000000000002
22422,4848.0,F-630,S,2022-11-09 03:04:00,4.5
22423,2577.0,F-630,S,2022-08-07 03:04:00,0.6000000000000001
22424,3336.0,F-630,S,2022-08-08 03:04:00,1.4000000000000001
22425,5010.0,F-630,S,2022-09-20 03:04:00,0.6000000000000001
22426,6615.0,F-231,S,2022-08-11 03:04:00,7.4
22427,4842.0,F-630,S,2022-10-06 03:04:00,1.1
22428,4842.0,F-630,S,2022-12-04 03:04:00,4.2
22429,4675.0,F-231,S,2022-08-07 03:04:00,4.7
22430,3204.0,F-630,S,2022-09-30 03:04:00,1.6
22431,9984.0,F-630,S,2022-09-28 03:04:00,3.4000000000000004
22432,6816.0,F-630,S,2022-08-14 03:04:00,12.3
22433,4715.0,F-231,S,2022-08-07 03:04:00,4.6000000000000005
22434,4842.0,F-630,S,2022-08-16 03:04:00,2.3000000000000003
22435,2577.0,F-630,S,2023-01-18 03:04:00,7.1000000000000005
22436,6744.0,F-630,S,2022-09-21 03:04:00,0.0
22437,6800.0,F-630,S,2022-12-14 03:04:00,0.8
22438,2802.0,F-231,S,2022-11-11 03:04:00,0.1
22439,3388.0,F-630,S,2022-09-13 03:04:00,0.2
22440,4675.0,F-231,S,2022-09-05 03:04:00,0.7000000000000001
22441,4685.0,F-231,S,2022-08-08 03:04:00,4.3
22442,3380.0,F-630,S,2023-01-11 03:04:00,3.2
22443,4285.0,F-630,S,2022-11-10 03:04:00,2.0
22444,4848.0,F-630,S,2023-01-18 03:04:00,2.5
22445,5922.0,F-630,S,2022-08-09 03:04:00,0.4
22446,4710.0,F-231,S,2022-11-16 03:04:00,0.6000000000000001
22447,6580.0,F-231,S,2022-08-30 03:04:00,5.7
22448,4715.0,F-231,S,2022-08-07 03:04:00,0.8
22449,2802.0,F-231,S,2022-09-28 03:04:00,3.1
22450,4710.0,F-231,S,2022-08-06 03:04:00,0.9
22451,6816.0,F-630,S,2022-09-30 03:04:00,0.6000000000000001
22452,4180.0,F-630,S,2023-01-11 03:04:00,1.9000000000000001
22453,4685.0,F-231,S,2023-01-08 03:04:00,1.8
22454,4285.0,F-630,S,2022-12-17 03:04:00,1.8
22455,5866.0,F-630,S,2022-12-09 03:04:00,1.1
22456,3724.0,F-231,S,2022-12-31 03:04:00,0.1
22457,4685.0,F-231,S,2022-11-24 03:04:00,0.0
22458,3360.0,F-630,S,2023-01-25 03:04:00,4.800000000000001
22459,2577.0,F-630,S,2022-09-15 03:04:00,14.600000000000001
22460,2577.0,F-630,S,2022-08-07 03:04:00,0.2
22461,2817.0,F-231,S,2022-08-04 03:04:00,3.3000000000000003
22462,2817.0,F-231,S,2022-08-17 03:04:00,1.7000000000000002
22463,5971.0,F-630,S,2022-08-07 03:04:00,0.2
22464,6744.0,F-630,S,2022-10-24 03:04:00,0.9
22465,4842.0,F-630,S,2022-08-24 03:04:00,19.0
22466,4665.0,F-231,S,2022-08-05 03:04:00,0.9
22467,5971.0,F-630,S,2022-08-16 03:04:00,5.2
22468,6696.0,F-630,S,2022-09-16 03:04:00,8.0
22469,3724.0,F-231,S,2022-08-09 03:04:00,7.2
22470,4685.0,F-231,S,2022-08-08 03:04:00,3.6
22471,6696.0,F-630,S,2022-09-24 03:04:00,1.7000000000000002
22472,5010.0,F-630,S,2022-08-04 03:04:00,0.2
22473,4842.0,F-630,S,2022-08-24 03:04:00,3.4000000000000004
22474,4715.0,F-231,S,2022-08-09 03:04:00,2.5
22475,6696.0,F-630,S,2023-01-21 03:04:00,0.5
22476,6664.0,F-630,S,2022-12-24 03:04:00,1.0
22477,4690.0,F-231,S,2022-08-09 03:04:00,0.4
22478,4842.0,F-630,S,2022-08-10 03:04:00,1.7000000000000002
22479,5010.0,F-630,S,2022-08-04 03:04:00,2.9000000000000004
22480,6615.0,F-231,S,2022-08-11 03:04:00,9.200000000000001
22481,6864.0,F-630,S,2022-12-23 03:04:00,6.6000000000000005
22482,7576.0,F-231,S,2022-08-08 03:04:00,1.9000000000000001
22483,4675.0,F-231,S,2022-08-06 03:04:00,1.3
22484,2808.0,F-231,S,2022-11-29 03:04:00,2.3000000000000003
22485,4245.0,F-630,S,2022-08-13 03:04:00,4.0
22486,3728.0,F-231,S,2022-08-07 03:04:00,0.4
22487,4848.0,F-630,S,2022-08-16 03:04:00,4.1000000000000005
22488,4180.0,F-630,S,2022-11-13 03:04:00,3.3000000000000003
22489,4675.0,F-231,S,2022-08-13 03:04:00,5.6000000000000005
22490,6615.0,F-231,S,2022-11-06 03:04:00,0.4
22491,9984.0,F-630,S,2023-01-10 03:04:00,3.5
22492,3336.0,F-630,S,2022-09-20 03:04:00,1.7000000000000002
22493,4675.0,F-231,S,2022-08-21 03:04:00,3.7
22494,3208.0,F-630,S,2022-11-15 03:04:00,0.6000000000000001
22495,3728.0,F-231,S,2023-01-25 03:04:00,0.2
22496,6864.0,F-630,S,2022-12-23 03:04:00,1.3
22497,4245.0,F-630,S,2022-08-25 03:04:00,0.30000000000000004
22498,4285.0,F-630,S,2022-12-17 03:04:00,1.9000000000000001
22499,3380.0,F-630,S,2023-01-11 03:04:00,5.4
22500,6615.0,F-231,S,2022-08-09 03:04:00,1.6
22501,6580.0,F-231,S,2022-08-21 03:04:00,15.4
22502,3764.0,F-231,S,2022-10-05 03:04:00,0.4
22503,4675.0,F-231,S,2022-09-18 03:04:00,3.6
22504,3220.0,F-630,S,2022-08-28 03:04:00,1.3
22505,2577.0,F-630,S,2022-08-26 03:04:00,0.5
22506,5866.0,F-630,S,2022-12-09 03:04:00,0.8
22507,4842.0,F-630,S,2022-10-17 03:04:00,5.9
22508,4690.0,F-231,S,2022-08-09 03:04:00,2.5
22509,6580.0,F-231,S,2022-08-08 03:04:00,12.3
22510,4842.0,F-630,S,2022-08-10 03:04:00,0.8
22511,3724.0,F-231,S,2023-01-03 03:04:00,1.5
22512,4685.0,F-231,S,2022-08-08 03:04:00,0.6000000000000001
22513,4842.0,F-630,S,2022-09-16 03:04:00,0.4
22514,4842.0,F-630,S,2022-08-11 03:04:00,0.30000000000000004
22515,3724.0,F-231,S,2022-09-21 03:04:00,3.0
22516,3764.0,F-231,S,2022-08-06 03:04:00,18.2
22517,3360.0,F-630,S,2023-01-25 03:04:00,6.5
22518,6615.0,F-231,S,2022-08-08 03:04:00,0.6000000000000001
22519,3220.0,F-630,S,2022-11-05 03:04:00,3.2
22520,4240.0,F-630,S,2023-01-17 03:04:00,1.9000000000000001
22521,6800.0,F-630,S,2022-12-14 03:04:00,2.3000000000000003
22522,4665.0,F-231,S,2022-12-10 03:04:00,3.2
22523,4690.0,F-231,S,2023-01-16 03:04:00,3.3000000000000003
22524,4240.0,F-630,S,2022-08-10 03:04:00,1.8
22525,4842.0,F-630,S,2022-08-30 03:04:00,0.5
22526,6615.0,F-231,S,2022-08-11 03:04:00,0.2
22527,4255.0,F-630,S,2022-08-11 03:04:00,0.4
22528,4245.0,F-630,S,2022-08-16 03:04:00,5.7
22529,4710.0,F-231,S,2022-08-06 03:04:00,0.8
22530,6744.0,F-630,S,2022-08-10 03:04:00,4.5
22531,3724.0,F-231,S,2022-08-24 03:04:00,1.6
22532,7552.0,F-231,S,2022-08-08 03:04:00,7.2
22533,5817.0,F-630,S,2022-11-13 03:04:00,2.7
22534,4710.0,F-231,S,2022-08-09 03:04:00,0.9
22535,5046.0,F-630,S,2022-08-30 03:04:00,2.4000000000000004
22536,4690.0,F-231,S,2022-10-24 03:04:00,1.6
22537,4842.0,F-630,S,2022-10-06 03:04:00,3.5
22538,3336.0,F-630,S,2023-01-06 03:04:00,3.6
22539,5136.0,F-630,S,2022-10-27 03:04:00,2.0
22540,3724.0,F-231,S,2022-08-10 03:04:00,1.9000000000000001
22541,3388.0,F-630,S,2023-01-01 03:04:00,2.3000000000000003
22542,5136.0,F-630,S,2022-09-12 03:04:00,0.0
22543,3728.0,F-231,S,2023-01-25 03:04:00,1.2000000000000002
22544,4842.0,F-630,S,2022-09-01 03:04:00,1.4000000000000001
22545,2802.0,F-231,S,2022-12-22 03:04:00,3.4000000000000004
22546,6580.0,F-231,S,2022-10-02 03:04:00,2.3000000000000003
22547,4675.0,F-231,S,2022-09-18 03:04:00,4.0
22548,5010.0,F-630,S,2023-01-12 03:04:00,3.2
22549,5922.0,F-630,S,2023-01-20 03:04:00,0.8
22550,5971.0,F-630,S,2022-11-08 03:04:00,1.1
22551,5136.0,F-630,S,2023-01-29 03:04:00,9.3
22552,6580.0,F-231,S,2022-08-08 03:04:00,3.6
22553,5136.0,F-630,S,2022-08-25 03:04:00,3.9000000000000004
22554,4675.0,F-231,S,2022-08-06 03:04:00,2.0
22555,4685.0,F-231,S,2022-10-31 03:04:00,11.3
22556,2577.0,F-630,S,2022-08-06 03:04:00,1.6
22557,9984.0,F-630,S,2022-08-14 03:04:00,7.0
22558,3360.0,F-630,S,2022-08-13 03:04:00,1.2000000000000002
22559,5010.0,F-630,S,2022-09-12 03:04:00,1.4000000000000001
22560,5922.0,F-630,S,2022-09-26 03:04:00,2.0
22561,4842.0,F-630,S,2022-10-24 03:04:00,1.4000000000000001
22562,3764.0,F-231,S,2022-09-30 03:04:00,7.7
22563,4690.0,F-231,S,2022-10-13 03:04:00,11.0
22564,3204.0,F-630,S,2022-09-23 03:04:00,1.4000000000000001
22565,5010.0,F-630,S,2023-01-12 03:04:00,1.5
22566,4675.0,F-231,S,2022-08-07 03:04:00,0.8
22567,4848.0,F-630,S,2023-01-18 03:04:00,4.5
22568,3728.0,F-231,S,2022-10-03 03:04:00,8.1
22569,5922.0,F-630,S,2023-01-20 03:04:00,2.9000000000000004
22570,6744.0,F-630,S,2022-08-30 03:04:00,5.2
22571,6800.0,F-630,S,2022-08-14 03:04:00,1.6
22572,6696.0,F-630,S,2022-08-09 03:04:00,1.3
22573,4675.0,F-231,S,2022-09-20 03:04:00,1.0
22574,5136.0,F-630,S,2022-11-04 03:04:00,2.4000000000000004
22575,3388.0,F-630,S,2023-01-01 03:04:00,2.9000000000000004
22576,3380.0,F-630,S,2022-11-15 03:04:00,5.300000000000001
22577,4255.0,F-630,S,2022-09-27 03:04:00,3.0
22578,5971.0,F-630,S,2022-09-17 03:04:00,3.7
22579,4675.0,F-231,S,2022-10-25 03:04:00,0.4
22580,6664.0,F-630,S,2022-12-24 03:04:00,0.7000000000000001
22581,4180.0,F-630,S,2023-01-11 03:04:00,2.3000000000000003
22582,6580.0,F-231,S,2022-08-30 03:04:00,0.8
22583,5866.0,F-630,S,2022-09-18 03:04:00,0.8
22584,6615.0,F-231,S,2022-08-08 03:04:00,3.9000000000000004
22585,4285.0,F-630,S,2022-08-09 03:04:00,0.5
22586,3764.0,F-231,S,2022-09-30 03:04:00,3.6
22587,3220.0,F-630,S,2022-08-07 03:04:00,1.9000000000000001
22588,4245.0,F-630,S,2022-09-01 03:04:00,2.4000000000000004
22589,3204.0,F-630,S,2022-09-06 03:04:00,0.30000000000000004
22590,7552.0,F-231,S,2022-08-10 03:04:00,6.4
22591,4675.0,F-231,S,2022-08-10 03:04:00,9.3
22592,6615.0,F-231,S,2022-08-12 03:04:00,5.5
22593,3764.0,F-231,S,2022-09-29 03:04:00,7.800000000000001
22594,6816.0,F-630,S,2023-01-19 03:04:00,1.7000000000000002
22595,5010.0,F-630,S,2022-11-04 03:04:00,0.2
22596,5136.0,F-630,S,2022-09-25 03:04:00,7.2
22597,5817.0,F-630,S,2022-09-01 03:04:00,14.5
22598,5136.0,F-630,S,2023-01-29 03:04:00,0.8
22599,4690.0,F-231,S,2022-10-24 03:04:00,0.0
22600,6580.0,F-231,S,2022-08-11 03:04:00,0.6000000000000001
22601,6800.0,F-630,S,2022-09-02 03:04:00,5.6000000000000005
22602,6816.0,F-630,S,2022-08-13 03:04:00,0.0
22603,6864.0,F-630,S,2022-12-23 03:04:00,0.2
22604,4690.0,F-231,S,2022-09-28 03:04:00,0.4
22605,4848.0,F-630,S,2022-08-11 03:04:00,1.8
22606,6800.0,F-630,S,2022-12-14 03:04:00,5.0
22607,4285.0,F-630,S,2022-12-17 03:04:00,11.0
22608,2817.0,F-231,S,2022-08-04 03:04:00,1.5
22609,3724.0,F-231,S,2022-09-13 03:04:00,1.8
22610,5046.0,F-630,S,2022-08-11 03:04:00,3.1
22611,4842.0,F-630,S,2022-10-15 03:04:00,5.7
22612,3380.0,F-630,S,2022-08-11 03:04:00,3.7
22613,4240.0,F-630,S,2022-08-29 03:04:00,0.6000000000000001
22614,6752.0,F-630,S,2022-09-24 03:04:00,0.2
22615,3764.0,F-231,S,2022-09-28 03:04:00,3.1
22616,3724.0,F-231,S,2022-12-14 03:04:00,4.800000000000001
22617,6664.0,F-630,S,2022-11-30 03:04:00,10.5
22618,3724.0,F-231,S,2022-09-21 03:04:00,0.2
22619,4245.0,F-630,S,2022-12-28 03:04:00,1.1
22620,2802.0,F-231,S,2022-09-28 03:04:00,10.0
22621,4710.0,F-231,S,2022-08-09 03:04:00,6.2
22622,4842.0,F-630,S,2022-09-25 03:04:00,2.6
22623,4842.0,F-630,S,2022-09-19 03:04:00,4.2
22624,2802.0,F-231,S,2022-09-10 03:04:00,2.9000000000000004
22625,2409.0,F-630,S,2022-08-13 03:04:00,0.4
22626,4842.0,F-630,S,2023-01-28 03:04:00,8.0
22627,6696.0,F-630,S,2023-01-21 03:04:00,1.9000000000000001
22628,2577.0,F-630,S,2022-11-06 03:04:00,0.5
22629,6744.0,F-630,S,2022-08-08 03:04:00,0.1
22630,7552.0,F-231,S,2022-11-10 03:04:00,0.0
22631,5136.0,F-630,S,2022-08-25 03:04:00,3.4000000000000004
22632,5866.0,F-630,S,2022-12-09 03:04:00,13.3
22633,5010.0,F-630,S,2022-08-04 03:04:00,2.8000000000000003
22634,5866.0,F-630,S,2022-08-09 03:04:00,2.0
