,Month,Location,N_Fleet_type,Cycle,Count,Departing Station,N_Fleet_Type,Quarter,dist,Final_head_count,Last_head_count
2445,January,YEG,F-295,1.0,2.0,YEG,F-295,N(4),0.0,0.0,0.0
2446,January,YEG,F-295,2.0,3.0,YEG,F-295,N(1),0.210688591983556,0.632065775950668,1.0
2447,January,YEG,F-295,2.0,3.0,YEG,F-295,N(2),0.36382322713257964,1.091469681397739,1.0
2448,January,YEG,F-295,2.0,3.0,YEG,F-295,N(3),0.42548818088386436,1.276464542651593,1.0
2449,January,YEG,F-295,2.0,3.0,YEG,F-295,N(4),0.0,0.0,0.0
2450,July,YEG,F-690,2.0,0.0,,,,,,
2451,July,YEG,F-690,1.0,0.0,,,,,,
2452,August,YEG,F-690,2.0,0.0,,,,,,
2453,August,YEG,F-690,1.0,0.0,,,,,,
2454,September,YEG,F-690,1.0,0.0,,,,,,
2455,September,YEG,F-690,2.0,0.0,,,,,,
2456,October,YEG,F-690,1.0,0.0,,,,,,
2457,October,YEG,F-690,2.0,0.0,,,,,,
2458,November,YEG,F-690,2.0,0.0,,,,,,
2459,November,YEG,F-690,1.0,0.0,,,,,,
2460,December,YEG,F-690,2.0,0.0,,,,,,
2461,December,YEG,F-690,1.0,0.0,,,,,,
2462,January,YEG,F-690,1.0,0.0,,,,,,
2463,January,YEG,F-690,2.0,0.0,,,,,,
2464,July,YEG,F-855,2.0,0.0,,,,,,
2465,July,YEG,F-855,1.0,0.0,,,,,,
2466,August,YEG,F-855,2.0,0.0,,,,,,
2467,August,YEG,F-855,1.0,0.0,,,,,,
2468,September,YEG,F-855,1.0,0.0,,,,,,
2469,September,YEG,F-855,2.0,0.0,,,,,,
2470,October,YEG,F-855,1.0,0.0,,,,,,
2471,October,YEG,F-855,2.0,0.0,,,,,,
2472,November,YEG,F-855,2.0,0.0,,,,,,
2473,November,YEG,F-855,1.0,0.0,,,,,,
2474,December,YEG,F-855,2.0,0.0,,,,,,
2475,December,YEG,F-855,1.0,0.0,,,,,,
2476,January,YEG,F-855,1.0,0.0,,,,,,
2477,January,YEG,F-855,2.0,0.0,,,,,,
2478,July,YEG,F-630,2.0,0.0,,,,,,
2479,July,YEG,F-630,1.0,0.0,,,,,,
2480,August,YEG,F-630,2.0,0.0,,,,,,
2481,August,YEG,F-630,1.0,0.0,,,,,,
2482,September,YEG,F-630,1.0,0.0,,,,,,
2483,September,YEG,F-630,2.0,0.0,,,,,,
2484,October,YEG,F-630,1.0,0.0,,,,,,
2485,October,YEG,F-630,2.0,0.0,,,,,,
2486,November,YEG,F-630,2.0,0.0,,,,,,
2487,November,YEG,F-630,1.0,0.0,,,,,,
2488,December,YEG,F-630,2.0,0.0,,,,,,
2489,December,YEG,F-630,1.0,0.0,,,,,,
2490,January,YEG,F-630,1.0,0.0,,,,,,
2491,January,YEG,F-630,2.0,0.0,,,,,,
2492,July,YEG,F-231,2.0,0.0,,,,,,
2493,July,YEG,F-231,1.0,0.0,,,,,,
2494,August,YEG,F-231,2.0,0.0,,,,,,
2495,August,YEG,F-231,1.0,0.0,,,,,,
2496,September,YEG,F-231,1.0,0.0,,,,,,
2497,September,YEG,F-231,2.0,0.0,,,,,,
2498,October,YEG,F-231,1.0,0.0,,,,,,
2499,October,YEG,F-231,2.0,0.0,,,,,,
2500,November,YEG,F-231,2.0,0.0,,,,,,
2501,November,YEG,F-231,1.0,0.0,,,,,,
2502,December,YEG,F-231,2.0,0.0,,,,,,
2503,December,YEG,F-231,1.0,0.0,,,,,,
2504,January,YEG,F-231,1.0,0.0,,,,,,
2505,January,YEG,F-231,2.0,0.0,,,,,,
2506,July,YEG,F-286,2.0,1.0,YEG,F-286,N(1),0.38721804511278196,0.38721804511278196,0.0
2507,July,YEG,F-286,2.0,1.0,YEG,F-286,N(2),0.0,0.0,0.0
2508,July,YEG,F-286,2.0,1.0,YEG,F-286,N(3),0.38721804511278196,0.38721804511278196,0.0
2509,July,YEG,F-286,2.0,1.0,YEG,F-286,N(4),0.22556390977443608,0.22556390977443608,0.0
2510,July,YEG,F-286,1.0,1.0,YEG,F-286,N(1),0.38721804511278196,0.38721804511278196,0.0
2511,July,YEG,F-286,1.0,1.0,YEG,F-286,N(2),0.0,0.0,0.0
2512,July,YEG,F-286,1.0,1.0,YEG,F-286,N(3),0.38721804511278196,0.38721804511278196,0.0
2513,July,YEG,F-286,1.0,1.0,YEG,F-286,N(4),0.22556390977443608,0.22556390977443608,0.0
2514,August,YEG,F-286,2.0,1.0,YEG,F-286,N(1),0.38721804511278196,0.38721804511278196,0.0
2515,August,YEG,F-286,2.0,1.0,YEG,F-286,N(2),0.0,0.0,0.0
2516,August,YEG,F-286,2.0,1.0,YEG,F-286,N(3),0.38721804511278196,0.38721804511278196,0.0
2517,August,YEG,F-286,2.0,1.0,YEG,F-286,N(4),0.22556390977443608,0.22556390977443608,0.0
2518,August,YEG,F-286,1.0,1.0,YEG,F-286,N(1),0.38721804511278196,0.38721804511278196,0.0
2519,August,YEG,F-286,1.0,1.0,YEG,F-286,N(2),0.0,0.0,0.0
2520,August,YEG,F-286,1.0,1.0,YEG,F-286,N(3),0.38721804511278196,0.38721804511278196,0.0
2521,August,YEG,F-286,1.0,1.0,YEG,F-286,N(4),0.22556390977443608,0.22556390977443608,0.0
2522,September,YEG,F-286,1.0,1.0,YEG,F-286,N(1),0.38721804511278196,0.38721804511278196,0.0
2523,September,YEG,F-286,1.0,1.0,YEG,F-286,N(2),0.0,0.0,0.0
2524,September,YEG,F-286,1.0,1.0,YEG,F-286,N(3),0.38721804511278196,0.38721804511278196,0.0
2525,September,YEG,F-286,1.0,1.0,YEG,F-286,N(4),0.22556390977443608,0.22556390977443608,0.0
2526,September,YEG,F-286,2.0,1.0,YEG,F-286,N(1),0.38721804511278196,0.38721804511278196,0.0
2527,September,YEG,F-286,2.0,1.0,YEG,F-286,N(2),0.0,0.0,0.0
2528,September,YEG,F-286,2.0,1.0,YEG,F-286,N(3),0.38721804511278196,0.38721804511278196,0.0
2529,September,YEG,F-286,2.0,1.0,YEG,F-286,N(4),0.22556390977443608,0.22556390977443608,0.0
2530,October,YEG,F-286,1.0,1.0,YEG,F-286,N(1),0.38721804511278196,0.38721804511278196,0.0
2531,October,YEG,F-286,1.0,1.0,YEG,F-286,N(2),0.0,0.0,0.0
2532,October,YEG,F-286,1.0,1.0,YEG,F-286,N(3),0.38721804511278196,0.38721804511278196,0.0
2533,October,YEG,F-286,1.0,1.0,YEG,F-286,N(4),0.22556390977443608,0.22556390977443608,0.0
2534,October,YEG,F-286,2.0,1.0,YEG,F-286,N(1),0.38721804511278196,0.38721804511278196,0.0
2535,October,YEG,F-286,2.0,1.0,YEG,F-286,N(2),0.0,0.0,0.0
2536,October,YEG,F-286,2.0,1.0,YEG,F-286,N(3),0.38721804511278196,0.38721804511278196,0.0
2537,October,YEG,F-286,2.0,1.0,YEG,F-286,N(4),0.22556390977443608,0.22556390977443608,0.0
2538,November,YEG,F-286,2.0,1.0,YEG,F-286,N(1),0.38721804511278196,0.38721804511278196,0.0
2539,November,YEG,F-286,2.0,1.0,YEG,F-286,N(2),0.0,0.0,0.0
2540,November,YEG,F-286,2.0,1.0,YEG,F-286,N(3),0.38721804511278196,0.38721804511278196,0.0
2541,November,YEG,F-286,2.0,1.0,YEG,F-286,N(4),0.22556390977443608,0.22556390977443608,0.0
2542,November,YEG,F-286,1.0,1.0,YEG,F-286,N(1),0.38721804511278196,0.38721804511278196,0.0
2543,November,YEG,F-286,1.0,1.0,YEG,F-286,N(2),0.0,0.0,0.0
2544,November,YEG,F-286,1.0,1.0,YEG,F-286,N(3),0.38721804511278196,0.38721804511278196,0.0
2545,November,YEG,F-286,1.0,1.0,YEG,F-286,N(4),0.22556390977443608,0.22556390977443608,0.0
2546,December,YEG,F-286,2.0,1.0,YEG,F-286,N(1),0.38721804511278196,0.38721804511278196,0.0
2547,December,YEG,F-286,2.0,1.0,YEG,F-286,N(2),0.0,0.0,0.0
2548,December,YEG,F-286,2.0,1.0,YEG,F-286,N(3),0.38721804511278196,0.38721804511278196,0.0
2549,December,YEG,F-286,2.0,1.0,YEG,F-286,N(4),0.22556390977443608,0.22556390977443608,0.0
2550,December,YEG,F-286,1.0,1.0,YEG,F-286,N(1),0.38721804511278196,0.38721804511278196,0.0
2551,December,YEG,F-286,1.0,1.0,YEG,F-286,N(2),0.0,0.0,0.0
2552,December,YEG,F-286,1.0,1.0,YEG,F-286,N(3),0.38721804511278196,0.38721804511278196,0.0
2553,December,YEG,F-286,1.0,1.0,YEG,F-286,N(4),0.22556390977443608,0.22556390977443608,0.0
2554,January,YEG,F-286,1.0,1.0,YEG,F-286,N(1),0.38721804511278196,0.38721804511278196,0.0
2555,January,YEG,F-286,1.0,1.0,YEG,F-286,N(2),0.0,0.0,0.0
2556,January,YEG,F-286,1.0,1.0,YEG,F-286,N(3),0.38721804511278196,0.38721804511278196,0.0
2557,January,YEG,F-286,1.0,1.0,YEG,F-286,N(4),0.22556390977443608,0.22556390977443608,0.0
2558,January,YEG,F-286,2.0,1.0,YEG,F-286,N(1),0.38721804511278196,0.38721804511278196,0.0
2559,January,YEG,F-286,2.0,1.0,YEG,F-286,N(2),0.0,0.0,0.0
2560,January,YEG,F-286,2.0,1.0,YEG,F-286,N(3),0.38721804511278196,0.38721804511278196,0.0
2561,January,YEG,F-286,2.0,1.0,YEG,F-286,N(4),0.22556390977443608,0.22556390977443608,0.0
2562,July,YWG,F-347,2.0,2.0,YWG,F-347,N(1),0.20218579234972678,0.40437158469945356,0.0
2563,July,YWG,F-347,2.0,2.0,YWG,F-347,N(2),0.24180327868852458,0.48360655737704916,0.0
2564,July,YWG,F-347,2.0,2.0,YWG,F-347,N(3),0.4344262295081967,0.8688524590163934,1.0
2565,July,YWG,F-347,2.0,2.0,YWG,F-347,N(4),0.12158469945355191,0.24316939890710382,0.0
2566,July,YWG,F-347,1.0,2.0,YWG,F-347,N(1),0.20218579234972678,0.40437158469945356,0.0
2567,July,YWG,F-347,1.0,2.0,YWG,F-347,N(2),0.24180327868852458,0.48360655737704916,0.0
2568,July,YWG,F-347,1.0,2.0,YWG,F-347,N(3),0.4344262295081967,0.8688524590163934,1.0
2569,July,YWG,F-347,1.0,2.0,YWG,F-347,N(4),0.12158469945355191,0.24316939890710382,0.0
2570,August,YWG,F-347,2.0,2.0,YWG,F-347,N(1),0.20218579234972678,0.40437158469945356,0.0
2571,August,YWG,F-347,2.0,2.0,YWG,F-347,N(2),0.24180327868852458,0.48360655737704916,0.0
2572,August,YWG,F-347,2.0,2.0,YWG,F-347,N(3),0.4344262295081967,0.8688524590163934,1.0
2573,August,YWG,F-347,2.0,2.0,YWG,F-347,N(4),0.12158469945355191,0.24316939890710382,0.0
2574,August,YWG,F-347,1.0,2.0,YWG,F-347,N(1),0.20218579234972678,0.40437158469945356,0.0
2575,August,YWG,F-347,1.0,2.0,YWG,F-347,N(2),0.24180327868852458,0.48360655737704916,0.0
2576,August,YWG,F-347,1.0,2.0,YWG,F-347,N(3),0.4344262295081967,0.8688524590163934,1.0
2577,August,YWG,F-347,1.0,2.0,YWG,F-347,N(4),0.12158469945355191,0.24316939890710382,0.0
2578,September,YWG,F-347,1.0,2.0,YWG,F-347,N(1),0.20218579234972678,0.40437158469945356,0.0
2579,September,YWG,F-347,1.0,2.0,YWG,F-347,N(2),0.24180327868852458,0.48360655737704916,0.0
2580,September,YWG,F-347,1.0,2.0,YWG,F-347,N(3),0.4344262295081967,0.8688524590163934,1.0
2581,September,YWG,F-347,1.0,2.0,YWG,F-347,N(4),0.12158469945355191,0.24316939890710382,0.0
2582,September,YWG,F-347,2.0,2.0,YWG,F-347,N(1),0.20218579234972678,0.40437158469945356,0.0
2583,September,YWG,F-347,2.0,2.0,YWG,F-347,N(2),0.24180327868852458,0.48360655737704916,0.0
2584,September,YWG,F-347,2.0,2.0,YWG,F-347,N(3),0.4344262295081967,0.8688524590163934,1.0
2585,September,YWG,F-347,2.0,2.0,YWG,F-347,N(4),0.12158469945355191,0.24316939890710382,0.0
2586,October,YWG,F-347,1.0,2.0,YWG,F-347,N(1),0.20218579234972678,0.40437158469945356,0.0
2587,October,YWG,F-347,1.0,2.0,YWG,F-347,N(2),0.24180327868852458,0.48360655737704916,0.0
2588,October,YWG,F-347,1.0,2.0,YWG,F-347,N(3),0.4344262295081967,0.8688524590163934,1.0
2589,October,YWG,F-347,1.0,2.0,YWG,F-347,N(4),0.12158469945355191,0.24316939890710382,0.0
2590,October,YWG,F-347,2.0,2.0,YWG,F-347,N(1),0.20218579234972678,0.40437158469945356,0.0
2591,October,YWG,F-347,2.0,2.0,YWG,F-347,N(2),0.24180327868852458,0.48360655737704916,0.0
2592,October,YWG,F-347,2.0,2.0,YWG,F-347,N(3),0.4344262295081967,0.8688524590163934,1.0
2593,October,YWG,F-347,2.0,2.0,YWG,F-347,N(4),0.12158469945355191,0.24316939890710382,0.0
2594,November,YWG,F-347,2.0,2.0,YWG,F-347,N(1),0.20218579234972678,0.40437158469945356,0.0
2595,November,YWG,F-347,2.0,2.0,YWG,F-347,N(2),0.24180327868852458,0.48360655737704916,0.0
2596,November,YWG,F-347,2.0,2.0,YWG,F-347,N(3),0.4344262295081967,0.8688524590163934,1.0
2597,November,YWG,F-347,2.0,2.0,YWG,F-347,N(4),0.12158469945355191,0.24316939890710382,0.0
2598,November,YWG,F-347,1.0,2.0,YWG,F-347,N(1),0.20218579234972678,0.40437158469945356,0.0
2599,November,YWG,F-347,1.0,2.0,YWG,F-347,N(2),0.24180327868852458,0.48360655737704916,0.0
2600,November,YWG,F-347,1.0,2.0,YWG,F-347,N(3),0.4344262295081967,0.8688524590163934,1.0
2601,November,YWG,F-347,1.0,2.0,YWG,F-347,N(4),0.12158469945355191,0.24316939890710382,0.0
2602,December,YWG,F-347,2.0,2.0,YWG,F-347,N(1),0.20218579234972678,0.40437158469945356,0.0
2603,December,YWG,F-347,2.0,2.0,YWG,F-347,N(2),0.24180327868852458,0.48360655737704916,0.0
2604,December,YWG,F-347,2.0,2.0,YWG,F-347,N(3),0.4344262295081967,0.8688524590163934,1.0
2605,December,YWG,F-347,2.0,2.0,YWG,F-347,N(4),0.12158469945355191,0.24316939890710382,0.0
2606,December,YWG,F-347,1.0,2.0,YWG,F-347,N(1),0.20218579234972678,0.40437158469945356,0.0
2607,December,YWG,F-347,1.0,2.0,YWG,F-347,N(2),0.24180327868852458,0.48360655737704916,0.0
2608,December,YWG,F-347,1.0,2.0,YWG,F-347,N(3),0.4344262295081967,0.8688524590163934,1.0
2609,December,YWG,F-347,1.0,2.0,YWG,F-347,N(4),0.12158469945355191,0.24316939890710382,0.0
2610,January,YWG,F-347,1.0,2.0,YWG,F-347,N(1),0.20218579234972678,0.40437158469945356,0.0
2611,January,YWG,F-347,1.0,2.0,YWG,F-347,N(2),0.24180327868852458,0.48360655737704916,0.0
2612,January,YWG,F-347,1.0,2.0,YWG,F-347,N(3),0.4344262295081967,0.8688524590163934,1.0
2613,January,YWG,F-347,1.0,2.0,YWG,F-347,N(4),0.12158469945355191,0.24316939890710382,0.0
2614,January,YWG,F-347,2.0,2.0,YWG,F-347,N(1),0.20218579234972678,0.40437158469945356,0.0
2615,January,YWG,F-347,2.0,2.0,YWG,F-347,N(2),0.24180327868852458,0.48360655737704916,0.0
2616,January,YWG,F-347,2.0,2.0,YWG,F-347,N(3),0.4344262295081967,0.8688524590163934,1.0
2617,January,YWG,F-347,2.0,2.0,YWG,F-347,N(4),0.12158469945355191,0.24316939890710382,0.0
2618,July,YWG,F-295,2.0,1.0,YWG,F-295,N(1),0.5,0.5,0.0
2619,July,YWG,F-295,2.0,1.0,YWG,F-295,N(2),0.5,0.5,0.0
2620,July,YWG,F-295,2.0,1.0,YWG,F-295,N(3),0.0,0.0,0.0
2621,July,YWG,F-295,2.0,1.0,YWG,F-295,N(4),0.0,0.0,0.0
2622,July,YWG,F-295,1.0,1.0,YWG,F-295,N(1),0.5,0.5,0.0
2623,July,YWG,F-295,1.0,1.0,YWG,F-295,N(2),0.5,0.5,0.0
2624,July,YWG,F-295,1.0,1.0,YWG,F-295,N(3),0.0,0.0,0.0
2625,July,YWG,F-295,1.0,1.0,YWG,F-295,N(4),0.0,0.0,0.0
2626,August,YWG,F-295,2.0,1.0,YWG,F-295,N(1),0.5,0.5,0.0
2627,August,YWG,F-295,2.0,1.0,YWG,F-295,N(2),0.5,0.5,0.0
2628,August,YWG,F-295,2.0,1.0,YWG,F-295,N(3),0.0,0.0,0.0
2629,August,YWG,F-295,2.0,1.0,YWG,F-295,N(4),0.0,0.0,0.0
2630,August,YWG,F-295,1.0,1.0,YWG,F-295,N(1),0.5,0.5,0.0
2631,August,YWG,F-295,1.0,1.0,YWG,F-295,N(2),0.5,0.5,0.0
2632,August,YWG,F-295,1.0,1.0,YWG,F-295,N(3),0.0,0.0,0.0
2633,August,YWG,F-295,1.0,1.0,YWG,F-295,N(4),0.0,0.0,0.0
2634,September,YWG,F-295,1.0,1.0,YWG,F-295,N(1),0.5,0.5,0.0
2635,September,YWG,F-295,1.0,1.0,YWG,F-295,N(2),0.5,0.5,0.0
2636,September,YWG,F-295,1.0,1.0,YWG,F-295,N(3),0.0,0.0,0.0
2637,September,YWG,F-295,1.0,1.0,YWG,F-295,N(4),0.0,0.0,0.0
2638,September,YWG,F-295,2.0,1.0,YWG,F-295,N(1),0.5,0.5,0.0
2639,September,YWG,F-295,2.0,1.0,YWG,F-295,N(2),0.5,0.5,0.0
2640,September,YWG,F-295,2.0,1.0,YWG,F-295,N(3),0.0,0.0,0.0
2641,September,YWG,F-295,2.0,1.0,YWG,F-295,N(4),0.0,0.0,0.0
2642,October,YWG,F-295,1.0,1.0,YWG,F-295,N(1),0.5,0.5,0.0
2643,October,YWG,F-295,1.0,1.0,YWG,F-295,N(2),0.5,0.5,0.0
2644,October,YWG,F-295,1.0,1.0,YWG,F-295,N(3),0.0,0.0,0.0
2645,October,YWG,F-295,1.0,1.0,YWG,F-295,N(4),0.0,0.0,0.0
2646,October,YWG,F-295,2.0,1.0,YWG,F-295,N(1),0.5,0.5,0.0
2647,October,YWG,F-295,2.0,1.0,YWG,F-295,N(2),0.5,0.5,0.0
2648,October,YWG,F-295,2.0,1.0,YWG,F-295,N(3),0.0,0.0,0.0
2649,October,YWG,F-295,2.0,1.0,YWG,F-295,N(4),0.0,0.0,0.0
2650,November,YWG,F-295,2.0,1.0,YWG,F-295,N(1),0.5,0.5,0.0
2651,November,YWG,F-295,2.0,1.0,YWG,F-295,N(2),0.5,0.5,0.0
2652,November,YWG,F-295,2.0,1.0,YWG,F-295,N(3),0.0,0.0,0.0
2653,November,YWG,F-295,2.0,1.0,YWG,F-295,N(4),0.0,0.0,0.0
2654,November,YWG,F-295,1.0,1.0,YWG,F-295,N(1),0.5,0.5,0.0
2655,November,YWG,F-295,1.0,1.0,YWG,F-295,N(2),0.5,0.5,0.0
2656,November,YWG,F-295,1.0,1.0,YWG,F-295,N(3),0.0,0.0,0.0
2657,November,YWG,F-295,1.0,1.0,YWG,F-295,N(4),0.0,0.0,0.0
2658,December,YWG,F-295,2.0,1.0,YWG,F-295,N(1),0.5,0.5,0.0
2659,December,YWG,F-295,2.0,1.0,YWG,F-295,N(2),0.5,0.5,0.0
2660,December,YWG,F-295,2.0,1.0,YWG,F-295,N(3),0.0,0.0,0.0
2661,December,YWG,F-295,2.0,1.0,YWG,F-295,N(4),0.0,0.0,0.0
2662,December,YWG,F-295,1.0,1.0,YWG,F-295,N(1),0.5,0.5,0.0
2663,December,YWG,F-295,1.0,1.0,YWG,F-295,N(2),0.5,0.5,0.0
2664,December,YWG,F-295,1.0,1.0,YWG,F-295,N(3),0.0,0.0,0.0
2665,December,YWG,F-295,1.0,1.0,YWG,F-295,N(4),0.0,0.0,0.0
2666,January,YWG,F-295,1.0,1.0,YWG,F-295,N(1),0.5,0.5,0.0
2667,January,YWG,F-295,1.0,1.0,YWG,F-295,N(2),0.5,0.5,0.0
2668,January,YWG,F-295,1.0,1.0,YWG,F-295,N(3),0.0,0.0,0.0
2669,January,YWG,F-295,1.0,1.0,YWG,F-295,N(4),0.0,0.0,0.0
2670,January,YWG,F-295,2.0,2.0,YWG,F-295,N(1),0.5,1.0,1.0
2671,January,YWG,F-295,2.0,2.0,YWG,F-295,N(2),0.5,1.0,1.0
2672,January,YWG,F-295,2.0,2.0,YWG,F-295,N(3),0.0,0.0,0.0
2673,January,YWG,F-295,2.0,2.0,YWG,F-295,N(4),0.0,0.0,0.0
2674,July,YWG,F-690,2.0,0.0,,,,,,
2675,July,YWG,F-690,1.0,0.0,,,,,,
2676,August,YWG,F-690,2.0,0.0,,,,,,
2677,August,YWG,F-690,1.0,0.0,,,,,,
2678,September,YWG,F-690,1.0,0.0,,,,,,
2679,September,YWG,F-690,2.0,0.0,,,,,,
2680,October,YWG,F-690,1.0,0.0,,,,,,
2681,October,YWG,F-690,2.0,0.0,,,,,,
2682,November,YWG,F-690,2.0,0.0,,,,,,
2683,November,YWG,F-690,1.0,0.0,,,,,,
2684,December,YWG,F-690,2.0,0.0,,,,,,
2685,December,YWG,F-690,1.0,0.0,,,,,,
2686,January,YWG,F-690,1.0,0.0,,,,,,
2687,January,YWG,F-690,2.0,0.0,,,,,,
2688,July,YWG,F-855,2.0,0.0,,,,,,
2689,July,YWG,F-855,1.0,0.0,,,,,,
2690,August,YWG,F-855,2.0,0.0,,,,,,
2691,August,YWG,F-855,1.0,0.0,,,,,,
2692,September,YWG,F-855,1.0,0.0,,,,,,
2693,September,YWG,F-855,2.0,0.0,,,,,,
2694,October,YWG,F-855,1.0,0.0,,,,,,
2695,October,YWG,F-855,2.0,0.0,,,,,,
2696,November,YWG,F-855,2.0,0.0,,,,,,
2697,November,YWG,F-855,1.0,0.0,,,,,,
2698,December,YWG,F-855,2.0,0.0,,,,,,
2699,December,YWG,F-855,1.0,0.0,,,,,,
2700,January,YWG,F-855,1.0,0.0,,,,,,
2701,January,YWG,F-855,2.0,0.0,,,,,,
2702,July,YWG,F-630,2.0,0.0,,,,,,
2703,July,YWG,F-630,1.0,0.0,,,,,,
2704,August,YWG,F-630,2.0,0.0,,,,,,
2705,August,YWG,F-630,1.0,0.0,,,,,,
2706,September,YWG,F-630,1.0,0.0,,,,,,
2707,September,YWG,F-630,2.0,0.0,,,,,,
2708,October,YWG,F-630,1.0,0.0,,,,,,
2709,October,YWG,F-630,2.0,0.0,,,,,,
2710,November,YWG,F-630,2.0,0.0,,,,,,
2711,November,YWG,F-630,1.0,0.0,,,,,,
2712,December,YWG,F-630,2.0,0.0,,,,,,
2713,December,YWG,F-630,1.0,0.0,,,,,,
2714,January,YWG,F-630,1.0,0.0,,,,,,
2715,January,YWG,F-630,2.0,0.0,,,,,,
2716,July,YWG,F-231,2.0,0.0,,,,,,
2717,July,YWG,F-231,1.0,0.0,,,,,,
2718,August,YWG,F-231,2.0,0.0,,,,,,
2719,August,YWG,F-231,1.0,0.0,,,,,,
2720,September,YWG,F-231,1.0,0.0,,,,,,
2721,September,YWG,F-231,2.0,0.0,,,,,,
2722,October,YWG,F-231,1.0,0.0,,,,,,
2723,October,YWG,F-231,2.0,0.0,,,,,,
2724,November,YWG,F-231,2.0,0.0,,,,,,
2725,November,YWG,F-231,1.0,0.0,,,,,,
2726,December,YWG,F-231,2.0,0.0,,,,,,
2727,December,YWG,F-231,1.0,0.0,,,,,,
2728,January,YWG,F-231,1.0,0.0,,,,,,
2729,January,YWG,F-231,2.0,0.0,,,,,,
2730,July,YWG,F-286,2.0,0.0,YWG,F-286,N(1),0.5707317073170731,0.0,0.0
2731,July,YWG,F-286,2.0,0.0,YWG,F-286,N(2),0.18048780487804877,0.0,0.0
2732,July,YWG,F-286,2.0,0.0,YWG,F-286,N(3),0.24878048780487805,0.0,0.0
2733,July,YWG,F-286,2.0,0.0,YWG,F-286,N(4),0.0,0.0,0.0
2734,July,YWG,F-286,1.0,1.0,YWG,F-286,N(1),0.5707317073170731,0.5707317073170731,1.0
2735,July,YWG,F-286,1.0,1.0,YWG,F-286,N(2),0.18048780487804877,0.18048780487804877,0.0
2736,July,YWG,F-286,1.0,1.0,YWG,F-286,N(3),0.24878048780487805,0.24878048780487805,0.0
2737,July,YWG,F-286,1.0,1.0,YWG,F-286,N(4),0.0,0.0,0.0
2738,August,YWG,F-286,2.0,0.0,YWG,F-286,N(1),0.5707317073170731,0.0,0.0
2739,August,YWG,F-286,2.0,0.0,YWG,F-286,N(2),0.18048780487804877,0.0,0.0
2740,August,YWG,F-286,2.0,0.0,YWG,F-286,N(3),0.24878048780487805,0.0,0.0
2741,August,YWG,F-286,2.0,0.0,YWG,F-286,N(4),0.0,0.0,0.0
2742,August,YWG,F-286,1.0,1.0,YWG,F-286,N(1),0.5707317073170731,0.5707317073170731,1.0
2743,August,YWG,F-286,1.0,1.0,YWG,F-286,N(2),0.18048780487804877,0.18048780487804877,0.0
2744,August,YWG,F-286,1.0,1.0,YWG,F-286,N(3),0.24878048780487805,0.24878048780487805,0.0
2745,August,YWG,F-286,1.0,1.0,YWG,F-286,N(4),0.0,0.0,0.0
2746,September,YWG,F-286,1.0,1.0,YWG,F-286,N(1),0.5707317073170731,0.5707317073170731,1.0
2747,September,YWG,F-286,1.0,1.0,YWG,F-286,N(2),0.18048780487804877,0.18048780487804877,0.0
2748,September,YWG,F-286,1.0,1.0,YWG,F-286,N(3),0.24878048780487805,0.24878048780487805,0.0
2749,September,YWG,F-286,1.0,1.0,YWG,F-286,N(4),0.0,0.0,0.0
2750,September,YWG,F-286,2.0,0.0,YWG,F-286,N(1),0.5707317073170731,0.0,0.0
2751,September,YWG,F-286,2.0,0.0,YWG,F-286,N(2),0.18048780487804877,0.0,0.0
2752,September,YWG,F-286,2.0,0.0,YWG,F-286,N(3),0.24878048780487805,0.0,0.0
2753,September,YWG,F-286,2.0,0.0,YWG,F-286,N(4),0.0,0.0,0.0
2754,October,YWG,F-286,1.0,1.0,YWG,F-286,N(1),0.5707317073170731,0.5707317073170731,1.0
2755,October,YWG,F-286,1.0,1.0,YWG,F-286,N(2),0.18048780487804877,0.18048780487804877,0.0
2756,October,YWG,F-286,1.0,1.0,YWG,F-286,N(3),0.24878048780487805,0.24878048780487805,0.0
2757,October,YWG,F-286,1.0,1.0,YWG,F-286,N(4),0.0,0.0,0.0
2758,October,YWG,F-286,2.0,0.0,YWG,F-286,N(1),0.5707317073170731,0.0,0.0
2759,October,YWG,F-286,2.0,0.0,YWG,F-286,N(2),0.18048780487804877,0.0,0.0
2760,October,YWG,F-286,2.0,0.0,YWG,F-286,N(3),0.24878048780487805,0.0,0.0
2761,October,YWG,F-286,2.0,0.0,YWG,F-286,N(4),0.0,0.0,0.0
2762,November,YWG,F-286,2.0,0.0,YWG,F-286,N(1),0.5707317073170731,0.0,0.0
2763,November,YWG,F-286,2.0,0.0,YWG,F-286,N(2),0.18048780487804877,0.0,0.0
2764,November,YWG,F-286,2.0,0.0,YWG,F-286,N(3),0.24878048780487805,0.0,0.0
2765,November,YWG,F-286,2.0,0.0,YWG,F-286,N(4),0.0,0.0,0.0
2766,November,YWG,F-286,1.0,1.0,YWG,F-286,N(1),0.5707317073170731,0.5707317073170731,1.0
2767,November,YWG,F-286,1.0,1.0,YWG,F-286,N(2),0.18048780487804877,0.18048780487804877,0.0
2768,November,YWG,F-286,1.0,1.0,YWG,F-286,N(3),0.24878048780487805,0.24878048780487805,0.0
2769,November,YWG,F-286,1.0,1.0,YWG,F-286,N(4),0.0,0.0,0.0
2770,December,YWG,F-286,2.0,0.0,YWG,F-286,N(1),0.5707317073170731,0.0,0.0
